model_name,chunker,token_size,overlap,ndcg_at_10,rel_path
BAAI_bge_base_en_v1.5,semantic_fixed,320,64,0.215690,BAAI_bge_base_en_v1.5_semantic_fixed_c320_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1.5,recursive_token,256,16,0.215530,nomic_ai_nomic_embed_text_v1.5_recursive_token_c256_o16/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_multilingual_e5_base,fixed_token,256,0,0.215520,intfloat_multilingual_e5_base_fixed_token_c256_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_base,recursive_token,256,16,0.215420,intfloat_e5_base_recursive_token_c256_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,semantic_fixed,256,16,0.215290,intfloat_e5_small_semantic_fixed_c256_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1.5,recursive_token,256,0,0.215150,nomic_ai_nomic_embed_text_v1.5_recursive_token_c256_o0/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_large,recursive_token,256,48,0.214510,intfloat_e5_large_recursive_token_c256_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_small,hierarchical_section,256,16,0.214350,intfloat_e5_small_hierarchical_section_c256_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_small,recursive_token,256,16,0.214350,intfloat_e5_small_recursive_token_c256_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,semantic_recursive,384,64,0.213760,intfloat_e5_base_semantic_recursive_c384_o64/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,semantic_recursive,320,0,0.213690,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,semantic_fixed,256,0,0.213550,BAAI_bge_base_en_v1.5_semantic_fixed_c256_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,semantic_recursive,384,48,0.213510,intfloat_e5_base_semantic_recursive_c384_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_multilingual_e5_base,semantic_recursive,320,48,0.213240,intfloat_multilingual_e5_base_semantic_recursive_c320_o48/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,semantic_recursive,320,16,0.213200,intfloat_e5_small_semantic_recursive_c320_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,semantic_recursive,320,48,0.213140,BAAI_bge_large_en_v1.5_semantic_recursive_c320_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
nomic_ai_nomic_embed_text_v1,hierarchical_section,256,32,0.212930,nomic_ai_nomic_embed_text_v1_hierarchical_section_c256_o32/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_base_en_v1.5,semantic_recursive,320,16,0.212900,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,semantic_recursive,320,32,0.212680,intfloat_e5_small_semantic_recursive_c320_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,recursive_token,256,32,0.212670,intfloat_e5_base_recursive_token_c256_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,fixed_token,256,32,0.212650,BAAI_bge_large_en_v1.5_fixed_token_c256_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_large_en_v1.5,hierarchical_section,256,32,0.212640,BAAI_bge_large_en_v1.5_hierarchical_section_c256_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_large_en_v1.5,recursive_token,256,32,0.212200,BAAI_bge_large_en_v1.5_recursive_token_c256_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,hierarchical_section,256,0,0.212110,intfloat_multilingual_e5_base_hierarchical_section_c256_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1.5,fixed_token,256,32,0.212050,nomic_ai_nomic_embed_text_v1.5_fixed_token_c256_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
nomic_ai_nomic_embed_text_v1,hierarchical_section,256,48,0.211870,nomic_ai_nomic_embed_text_v1_hierarchical_section_c256_o48/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_e5_large,semantic_fixed,256,32,0.211770,intfloat_e5_large_semantic_fixed_c256_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_multilingual_e5_base,semantic_recursive,320,64,0.211510,intfloat_multilingual_e5_base_semantic_recursive_c320_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,fixed_token,256,32,0.211080,intfloat_e5_small_fixed_token_c256_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1,fixed_token,256,48,0.210890,nomic_ai_nomic_embed_text_v1_fixed_token_c256_o48/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_e5_base,fixed_token,256,32,0.210800,intfloat_e5_base_fixed_token_c256_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,semantic_fixed,256,32,0.210610,BAAI_bge_large_en_v1.5_semantic_fixed_c256_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,recursive_token,256,32,0.210530,intfloat_e5_small_recursive_token_c256_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,semantic_recursive,320,32,0.210430,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_multilingual_e5_base,fixed_token,256,16,0.210400,intfloat_multilingual_e5_base_fixed_token_c256_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_base_en_v1.5,semantic_fixed,256,16,0.210180,BAAI_bge_base_en_v1.5_semantic_fixed_c256_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,semantic_recursive,320,64,0.210180,BAAI_bge_large_en_v1.5_semantic_recursive_c320_o64/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_base,semantic_fixed,256,0,0.210100,intfloat_e5_base_semantic_fixed_c256_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,recursive_token,256,48,0.209880,BAAI_bge_large_en_v1.5_recursive_token_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,hierarchical_section,256,16,0.209750,BAAI_bge_base_en_v1.5_hierarchical_section_c256_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,recursive_token,256,0,0.209300,BAAI_bge_base_en_v1.5_recursive_token_c256_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,recursive_token,256,16,0.209070,BAAI_bge_base_en_v1.5_recursive_token_c256_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,semantic_fixed,320,64,0.208830,intfloat_e5_base_semantic_fixed_c320_o64/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_multilingual_e5_base,semantic_fixed,256,16,0.208170,intfloat_multilingual_e5_base_semantic_fixed_c256_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1.5,recursive_token,256,48,0.207950,nomic_ai_nomic_embed_text_v1.5_recursive_token_c256_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,fixed_token,256,48,0.207800,BAAI_bge_large_en_v1.5_fixed_token_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_base,recursive_token,256,48,0.207650,intfloat_e5_base_recursive_token_c256_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,recursive_token,256,32,0.207610,BAAI_bge_base_en_v1.5_recursive_token_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,hierarchical_section,256,48,0.207480,BAAI_bge_large_en_v1.5_hierarchical_section_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,semantic_recursive,320,48,0.207390,intfloat_e5_small_semantic_recursive_c320_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_small,semantic_recursive,320,64,0.207220,intfloat_e5_small_semantic_recursive_c320_o64/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_multilingual_e5_base,hierarchical_section,256,16,0.207190,intfloat_multilingual_e5_base_hierarchical_section_c256_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,fixed_token,256,48,0.206840,intfloat_e5_small_fixed_token_c256_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,fixed_token,256,48,0.206600,intfloat_e5_large_fixed_token_c256_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,256,32,0.206360,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c256_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_multilingual_e5_base,recursive_token,320,64,0.205970,intfloat_multilingual_e5_base_recursive_token_c320_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_base_en_v1.5,fixed_token,256,32,0.205920,BAAI_bge_base_en_v1.5_fixed_token_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,semantic_recursive,320,64,0.205450,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,recursive_token,256,48,0.205050,intfloat_e5_small_recursive_token_c256_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,hierarchical_section,256,16,0.204880,intfloat_e5_base_hierarchical_section_c256_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,semantic_fixed,256,32,0.204170,intfloat_e5_small_semantic_fixed_c256_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,semantic_recursive,320,48,0.203900,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1.5,fixed_token,256,48,0.203760,nomic_ai_nomic_embed_text_v1.5_fixed_token_c256_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_base_en_v1.5,semantic_fixed,256,32,0.203610,BAAI_bge_base_en_v1.5_semantic_fixed_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1,hierarchical_section,256,64,0.203560,nomic_ai_nomic_embed_text_v1_hierarchical_section_c256_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_large_en_v1.5,semantic_fixed,256,48,0.203540,BAAI_bge_large_en_v1.5_semantic_fixed_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,hierarchical_section,256,32,0.203400,intfloat_e5_small_hierarchical_section_c256_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,fixed_token,256,48,0.203300,intfloat_e5_base_fixed_token_c256_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,recursive_token,256,48,0.203270,BAAI_bge_base_en_v1.5_recursive_token_c256_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1,recursive_token,256,64,0.203040,nomic_ai_nomic_embed_text_v1_recursive_token_c256_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_base_en_v1.5,hierarchical_section,256,32,0.203020,BAAI_bge_base_en_v1.5_hierarchical_section_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,256,48,0.202870,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c256_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_base,semantic_fixed,256,16,0.202850,intfloat_e5_base_semantic_fixed_c256_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,hierarchical_section,256,64,0.201490,BAAI_bge_large_en_v1.5_hierarchical_section_c256_o64/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_large,semantic_fixed,256,48,0.201260,intfloat_e5_large_semantic_fixed_c256_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_small,hierarchical_section,256,48,0.200820,intfloat_e5_small_hierarchical_section_c256_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,fixed_token,256,48,0.200710,BAAI_bge_base_en_v1.5_fixed_token_c256_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,semantic_recursive,320,0,0.200400,intfloat_e5_base_semantic_recursive_c320_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_base,semantic_recursive,320,16,0.199950,intfloat_e5_base_semantic_recursive_c320_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1,fixed_token,256,64,0.199860,nomic_ai_nomic_embed_text_v1_fixed_token_c256_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_e5_base,hierarchical_section,256,32,0.199570,intfloat_e5_base_hierarchical_section_c256_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_base,semantic_recursive,320,32,0.198140,intfloat_e5_base_semantic_recursive_c320_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_multilingual_e5_base,hierarchical_section,256,32,0.198020,intfloat_multilingual_e5_base_hierarchical_section_c256_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_large,recursive_token,256,64,0.197540,intfloat_e5_large_recursive_token_c256_o64/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_base_en_v1.5,hierarchical_section,256,48,0.197050,BAAI_bge_base_en_v1.5_hierarchical_section_c256_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,hierarchical_section,256,48,0.196880,intfloat_e5_base_hierarchical_section_c256_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1,fixed_token,192,0,0.196640,nomic_ai_nomic_embed_text_v1_fixed_token_c192_o0/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_e5_base,semantic_fixed,256,32,0.196570,intfloat_e5_base_semantic_fixed_c256_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,semantic_fixed,256,48,0.196280,BAAI_bge_base_en_v1.5_semantic_fixed_c256_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,hierarchical_section,256,64,0.195810,intfloat_e5_small_hierarchical_section_c256_o64/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
